0,0,0,0,5.1428,9.11534,-7.42849
0,0,1,0,-4.03952,20.8597,-1.47233
0,0,2,0,-4.12169,14.9853,17.8021
0,0,3,0,-18.929,-9.99522,26.6538
0,0,4,0,-26.6242,-27.6981,23.3444
0,0,5,0,-15.6208,-43.3336,13.1697
0,0,6,0,10.7678,-34.8961,9.52933
0,0,7,0,26.5664,-2.46521,8.20634
0,0,8,0,9.60936,11.5944,6.96551
0,0,9,0,-1.06269,1.91734,5.80683
0,0,10,0,12.2575,-4.61664,0.678404
0,0,11,0,24.5836,4.40078,-1.22431
0,0,12,0,21.9355,8.45132,-0.645361
0,0,13,0,8.45097,3.32507,-5.27776
0,0,14,0,-2.88113,-4.12084,-9.33121
0,0,15,0,-2.9633,-12.3946,-7.84236
0,0,16,0,-3.29465,-16.3654,-3.78891
0,0,17,0,0.509226,-18.9285,-1.96912
0,0,18,0,10.0229,-21.6599,-7.92529
0,0,19,0,7.54175,-25.2146,-16.4453
0,0,20,0,-4.03952,-30.0133,-16.6111
0,0,21,0,-9.41796,-23.3155,-15.6183
0,0,22,0,-3.29465,-9.0833,-22.1534
0,0,23,0,9.19584,-6.02437,-24.1383
0,0,24,0,15.4835,-5.11244,-14.8735
0,0,25,0,7.54175,2.74515,-3.12703
0,0,26,0,-19.5917,13.9937,5.72467
0,0,27,0,-37.2936,18.8765,12.2598
0,0,28,0,-20.1722,11.7626,14.4105
0,0,29,0,3.48871,0.677831,12.0939
0,0,30,0,2.49466,-5.77647,4.06997
0,0,31,0,-28.0291,-8.6716,-1.22431
0,0,32,0,-53.5084,-11.6509,1.83631
0,0,33,0,-37.2936,-13.7182,6.2207
0,0,34,0,-9.25096,-7.26388,7.46153
0,0,35,0,2.41249,4.06877,10.936
0,0,36,0,14.4073,4.48047,7.70954
0,0,37,0,23.3404,-15.4535,-1.30724
0,0,38,0,13.9938,-24.7188,-7.42849
0,0,39,0,-10.4915,-24.0592,-4.03693
0,0,40,0,-33.3227,-41.43,2.82913
0,0,41,0,-46.9743,-54.2501,2.49819
0,0,42,0,-46.6429,-45.485,-3.12703
0,0,43,0,-33.1584,-27.4502,-1.55525
0,0,44,0,-13.0575,-9.25152,5.55882
0,0,45,0,-0.482167,0.841624,9.86027
0,0,46,0,-0.649166,5.7244,10.688
0,0,47,0,-5.86061,3.57297,5.55882
0,0,48,0,-12.1456,-5.36477,-2.05128
0,0,49,0,-20.2544,-7.4321,-0.148561
0,0,50,0,-27.6156,5.14449,8.37143
0,0,51,0,-26.9555,20.2001,6.71672
0,0,52,0,-11.4856,23.4272,-3.954
0,0,53,0,5.63849,19.5361,-8.83518
0,0,54,0,1.58544,20.9438,-6.68445
0,0,55,0,-13.5532,26.7341,-4.94682
0,0,56,0,-10.905,28.4694,-4.20201
0,0,57,0,-0.564341,29.4654,-0.397349
0,0,58,0,-9.58231,30.9528,3.16007
0,0,59,0,-24.3074,23.0952,7.13059
0,0,60,62.8854,-34.5659,28.7173,15.3204
0,0,61,216.498,-64.0983,78.1073,16.3132
0,0,62,481.386,-118.198,167.613,2.58112
0,0,63,680.013,-147.15,235.857,-11.0681
0,0,64,596.539,-108.024,202.523,-18.7619
0,0,65,309.902,-52.5992,101.02,-17.6861
0,0,66,89.1914,-27.7826,29.6292,-2.71316
0,0,67,14.5717,-11.4856,8.86744,12.011
0,0,68,6.79165,8.86449,4.48047,11.184
0,0,69,6.3833,17.8825,5.47207,4.48384
0,0,70,3.15953,11.3456,9.85905,-4.94682
0,0,71,1.99897,1.74979,2.74515,-9.66215
0,0,72,0,-1.88973,-6.85218,-6.93247
0,0,73,0,-1.30921,-5.28066,-3.5409
0,0,74,0,8.11962,-4.04115,1.5883
0,0,75,0,12.4218,-6.10848,5.47589
0,0,76,0,-4.62004,-7.34799,3.98704
0,0,77,0,-22.0728,-4.28906,-4.53295
0,0,78,0,-25.2166,11.2668,-15.0394
0,0,79,0,-16.1165,35.6674,-14.7913
0,0,80,0,-5.86061,51.7987,-5.11268
0,0,81,0,-7.3477,51.387,-0.148561
0,0,82,0,-12.8905,40.3819,-2.13421
0,0,83,0,-8.25956,26.8182,-4.78174
0,0,84,0,-3.626,18.2966,-3.87184
0,0,85,0,-9.83148,18.5445,-1.55525
0,0,86,0,-15.9521,22.5153,-3.37504
0,0,87,0,-10.905,24.9146,-6.18765
0,0,88,0,-1.80756,24.0027,-1.22431
0,0,89,0,-0.150819,16.1451,7.54446
0,0,90,0,-4.94874,0.757514,9.03331
0,0,91,0,-9.91365,-17.4411,4.1529
0,0,92,0,-12.477,-30.757,2.33311
0,0,93,0,-8.34174,-27.5343,3.90411
0,0,94,0,-0.813515,-5.86058,4.64892
0,0,95,0,-2.54978,18.6286,2.66327
0,0,96,0,-10.245,34.6758,-5.11268
0,0,97,0,-5.86061,39.5541,-10.407
0,0,98,0,5.63849,34.18,-5.77378
0,0,99,0,0.7584,25.2467,-4.03693
0,0,100,0,-20.2544,16.8091,-8.1733
0,0,101,0,-34.1524,21.7716,-2.13421
0,0,102,0,-26.7064,34.5917,6.96551
0,0,103,0,-14.3802,27.3937,1.00934
0,0,104,0,-7.84604,12.3381,-4.78174
0,0,105,0,2.90818,10.9348,-0.72829
0,0,106,0,10.6856,17.3846,2.00217
0,0,107,0,3.57088,19.6202,-0.976302
0,0,108,0,-15.0429,18.9562,-1.05923
0,0,109,0,-35.393,17.6325,2.08432
0,0,110,0,-45.2353,13.0862,2.58112
0,0,111,0,-40.3552,9.69083,1.67123
0,0,112,0,-31.2551,4.56458,-0.645361
0,0,113,0,-28.0291,-3.46124,-0.893373
0,0,114,0,-25.2988,-11.3188,1.09227
0,0,115,0,-19.5095,-17.6049,1.83631
0,0,116,0,-19.4273,-17.689,0.264534
0,0,117,0,-18.0197,-8.50781,-2.05128
0,0,118,0,-3.04813,2.99306,-4.86389
0,0,119,0,14.4073,5.80408,-9.24828
0,0,120,0,18.7917,1.58533,-10.2411
0,0,121,0,13.9116,2.32903,-4.11985
0,0,122,0,8.11962,7.87141,1.09227
0,0,123,0,-1.39404,8.94712,-1.72034
0,0,124,0,-13.6354,7.1277,-9.49629
0,0,125,0,-19.8408,7.62351,-15.9493
0,0,126,0,-22.8998,9.36324,-18.596
0,0,127,0,-25.6301,6.29989,-14.7084
0,0,128,0,-24.6388,-8.25991,-3.5409
0,0,129,0,-17.6884,-21.8237,4.56599
0,0,130,0,-3.29465,-19.5084,5.22787
0,0,131,0,11.2635,-14.7939,3.40809
0,0,132,0,9.03149,-16.0334,3.49101
0,0,133,0,-5.77578,-16.6133,10.7702
0,0,134,0,-18.6824,-10.159,18.8771
0,0,135,0,-19.4273,6.2202,17.3882
0,0,136,0,-8.50609,17.7166,7.13059
0,0,137,0,-4.20652,17.7166,-1.05923
0,0,138,0,-7.92822,19.7043,-7.09755
0,0,139,0,-10.5763,24.9988,-16.1973
0,0,140,0,-16.2013,24.8305,-22.4014
0,0,141,0,-19.5095,14.8215,-18.0171
0,0,142,0,-26.8707,8.45132,-6.18765
0,0,143,0,-41.2645,20.9438,6.96551
0,0,144,0,-50.6138,39.0583,14.6585
0,0,145,0,-43.5812,52.1307,15.7343
0,0,146,0,-26.5394,55.8537,11.019
0,0,147,0,-19.096,42.8654,4.73185
0,0,148,0,-25.2166,14.7374,0.512546
0,0,149,0,-27.5334,-1.9694,-1.72034
0,0,150,0,-15.6208,8.03963,2.66327
0,0,151,0,-4.12169,21.1076,11.432
0,0,152,0,-8.83744,20.448,14.4105
0,0,153,0,-26.5394,18.6286,6.79965
0,0,154,0,-42.8364,21.5237,-5.85671
0,0,155,0,-45.5667,10.439,-10.324
0,0,156,0,-32.3313,-14.7098,-2.46515
0,0,157,0,-10.3272,-20.0884,6.38656
0,0,158,0,8.03745,1.75355,4.81478
0,0,159,0,13.4981,20.78,-4.20201
0,0,160,0,7.04606,25.9063,-6.93247
0,0,161,0,-3.04813,26.5703,-0.562432
0,0,162,0,-3.87517,27.3937,6.2207
0,0,163,0,6.87906,21.8513,11.432
0,0,164,0,12.0083,11.7626,6.2207
0,0,165,0,6.46554,9.85905,-8.75225
0,0,166,0,5.80549,14.6577,-9.08319
0,0,167,0,14.3251,26.07,1.5883
0,0,168,0,17.3019,34.0959,3.6561
0,0,169,0,12.671,21.9354,5.14572
0,0,170,0,1.17192,0.677831,8.2885
0,0,171,0,0.427052,6.29989,7.46153
0,0,172,0,4.72927,19.9522,4.1529
0,0,173,0,-1.88973,9.85905,0.181605
0,0,174,0,-2.6346,-6.85218,-5.36069
0,0,175,0,5.38932,-17.6049,-13.2196
0,0,176,0,7.04606,-20.5001,-15.2044
0,0,177,0,0.922748,-9.33563,-13.1366
0,0,178,0,-10.6585,2.82484,-12.3918
0,0,179,0,-22.2398,9.94316,-12.9708
0,0,180,0,-24.3896,16.3089,-11.2339
0,0,181,0,-18.929,15.8131,-4.94682
0,0,182,0,-16.6148,10.6869,0.926416
0,0,183,0,-22.2398,9.19503,2.33311
0,0,184,0,-17.8554,-2.71754,0.0994505
0,0,185,0,3.65305,-28.6897,-3.5409
0,0,186,0,19.6187,-39.3627,-5.02975
0,0,187,0,11.4305,-18.1007,-1.39017
0,0,188,0,-6.10713,13.6617,4.81478
0,0,189,0,-8.17739,28.0577,8.53728
0,0,190,0,1.83462,24.9988,9.19917
0,0,191,0,6.54771,21.1076,10.2741
0,0,192,0,6.71471,15.8972,11.432
0,0,193,0,9.60936,7.62351,8.53728
0,0,194,0,13.6624,7.1277,1.09227
0,0,195,0,15.8148,3.57297,-4.86389
0,0,196,0,15.9792,-10.159,-5.27776
0,0,197,0,9.27802,-18.4327,-4.53295
0,0,198,0,-2.4676,-14.7939,-3.5409
